"","Country.Code","Year","agriculture","femaleminister","femaleparliament","carework","cleanfuel","corruption","electricity","exports","fdi","fossil","goveffectiveness","grosscapital","grosscapitalprivate","industry","internet","militaryexpenditure","mobilecellular","netmigration","outofpocket","outofschool","research","resourcerents","savings","selfemployed","services","trade","transportquality","unemployed","urbanlevel","urbanrate","wageworker","govexp","ecirank","homicide","patents","stability","gini","concentration","ethnic","divorce","unvotes","ideology","prison","wealth","femaleincome","onepcwealth","onepcincome","wealthincome","lifeexpectancy_over_energy"
"1","ALB",1973,14.8098962045182,19.7817205999659,17.4125027670293,18.5352163137437,56.0629035613018,-0.0907619127119427,73.0868216240631,32.599722204011,6.34339577998425,74.3666339192289,-0.134650017516138,23.2214404969168,19.2514205599724,26.5081352723948,29.9136229651465,2.30754305703593,33.1143512646912,7346,40.1515018491915,17.3868629989322,0.594187889993007,6.9519146459038,19.8109106805657,48.3549451675652,51.7237159978399,69.6808143736038,2.57971501433484,7.66470534719912,32.321,2.96457346625943,51.645053988006,15.417909072838,-0.24018446923546,1.72482795160215,6976.11035199982,-0.192795207004079,41.130668530595,0.198447677590909,0.079,0.80000001,-0.7381556,1,154.265022528647,63004.9059913844,26.9066333943363,31.6989851320928,8.76759461355459,3.0613470139597,0.00115363199585472
"2","ALB",1974,15.5642665359673,19.5162523255442,17.1412881348307,18.5843501460879,53.7791598544347,-0.145875145500745,71.3626108808381,31.6033415285843,5.99222163817246,75.3974630495873,-0.193130223122669,23.0641934668145,19.0448988672995,26.4282485468474,28.2917644032227,2.30784416763987,31.4294275493334,5834,40.8846080268104,18.2272647862149,0.549185660560771,7.15860574650131,19.50919989196,50.040184982393,51.1448398309259,67.981006901006,2.54452942445379,7.63173118764839,32.516,2.89871134975155,49.9598140549872,15.2650117235453,-0.295786130905209,1.80041849060369,5748.05550745687,-0.239865845385714,41.4649968520009,0.200532244069154,0.08,0.80000001,-1.156521,1,156.925315578051,58686.7561421783,26.7834198561378,31.8904593442218,9.08185881586481,3.02246647572765,0.00111658718695591
"3","ALB",1975,15.1914706458848,19.657538091221,17.2787395888976,18.5606785714714,54.9058075847611,-0.118049737810416,72.210135318376,32.0748335766362,6.16931748878222,75.7464247641652,-0.163765562790285,23.1404865335663,19.1564886980245,26.4666374699968,29.1036871128224,2.30607203914457,0,3922,40.5402161863919,17.8252168036464,0.571739906628902,7.05579768757486,19.6523870253304,49.2178605956891,51.4320135325802,68.7718065675259,2.56195934297988,7.64612320054423,32.712,2.90212612132669,50.782138474396,15.3355983302295,-0.268517257540469,1.76320420616726,6351.17727090608,-0.216575716804384,41.3025134235129,0.199608055721903,0.082,0.80000001,-0.5037705,1,155.392980115435,60871.238699693,26.8570163162735,31.8136992058587,8.90336000137812,3.04247300697192,0.00105653787323057
"4","ALB",1976,16.8947869325085,19.0593588637189,16.6667724873675,18.6716936236869,49.7490356182368,-0.242419818929524,68.3164320412506,29.822528569016,5.37682313959008,76.1939197382069,-0.295753220077075,22.7852611333148,18.6913378941659,26.2861260109311,25.4429126482456,2.30655418236073,0,1646,42.1976994244672,19.724401823675,0.470166338379098,7.52241094404275,18.9704245726418,53.0242939371206,50.1250854473945,64.927763356428,2.48251780065401,7.57143798036978,32.908,2.80568876125005,46.9757048629665,14.9897609260765,-0.394087373714697,1.93389963628621,3577.85590308385,-0.322854483874179,42.0577369789744,0.204327771490205,0.083,0.80000001,-1.40699,1,161.373223729572,51127.3091332295,26.5803564703987,32.2482107479298,9.61012143313464,2.95477996376829,0.000949253982589617
"5","ALB",1977,17.1012147164338,18.9871037863843,16.592688262601,18.6851621696181,49.1240318068991,-0.257478469550261,67.8444397490443,29.5490725726278,5.28086359026992,75.8818779112211,-0.311738011625604,22.7421772188748,18.6351913517054,26.2642236981943,24.9995043835817,2.30657414215155,0,-683,42.3989967423678,19.9548815986663,0.457863930459458,7.57894483110776,18.887636259143,53.4858506447063,49.9667227797461,64.4607309114758,2.47289113748575,7.56234164708205,33.105,2.81002499777185,46.5141481220502,14.9477304614306,-0.409310368592068,1.95458984991422,3241.66327582286,-0.335733907655979,42.1493286288707,0.204902273170183,0.084,0.80000001,-1.496175,1,162.092820963337,49947.6234127659,26.5471287352906,32.3012932782008,9.69522533206763,2.9441710769585,0.000911905570634572
"6","ALB",1978,17.993028264387,18.6743409322156,16.2724230103757,18.7433127382171,46.4239935398056,-0.322570482869986,65.805601528631,28.3689347869742,4.86608432918436,78.0247036369265,-0.380823689128373,22.5561300278555,18.3920548136317,26.169666169502,23.0832579052395,2.30675764560956,0,-3324,43.2675732012001,20.9498103036844,0.404695941408116,7.82322354611592,18.5303267927736,55.4792488219624,49.2824949923451,62.4459967449423,2.43129932201986,7.52315752523082,33.302,2.66911436179038,44.5207498023384,14.7664475437851,-0.475064573231641,2.04396767654956,1789.46231139727,-0.391377577608853,42.5448608404548,0.207377897435432,0.085,0.69999999,-1.943498,1,165.214682767998,44848.0929444592,26.4028161881379,32.5295511365465,10.0642828463003,2.89829085912467,0.000818855170825779
"7","ALB",1979,18.3940855354623,18.536218105828,16.1292540497621,18.7696163215272,45.2092747947413,-0.351695302783622,64.8875763448571,27.8329784206465,4.68044403795458,75.0118130475276,-0.411775729105896,22.4721081204543,18.2851019014839,26.1268697119057,22.2241164797236,2.3064334331398,0,-6146,43.6626644214553,21.4005626249203,0.380864696231616,7.93291141851098,18.3681597461984,56.3783278188222,48.9750676290887,61.5276202224111,2.41260556171879,7.50505918015857,33.5,2.58227599369944,43.6216707349749,14.6836769628487,-0.504687108341573,2.08419712870002,1135.45117867715,-0.41639389195076,42.7234209307653,0.20851776039081,0.086,0.69999999,-2.034146,1,166.56407632486,42567.4455507829,26.341101155712,32.6366766001628,10.2244398827407,2.87785663995354,0.000950183887546008
"8","ALB",1980,16.437699042547,19.2152972115717,16.8294411164502,18.6416258234539,51.1337434811832,-0.209312531549955,69.3633793693625,23.9574919106695,5.58787759775632,80.9287927914084,-0.260545150023983,35.805834723522,18.8118346476935,26.3350613058332,26.4205521515477,6.05202163275818,0,-9135,41.7447855689826,19.2087302701391,0.497280771209329,7.39749646091391,19.1561150107269,51.9980680494182,50.4753007110581,47.4940925041872,2.50381707543526,7.59234401975095,33.762,2.82702034974263,48.0019308347935,9.3116515041052,-0.36029577403753,1.88802912642939,4323.78882676921,-0.294347417299152,41.8538294201754,0.203013114893594,0.088,0.80000001,-1.338213,1,159.867244588495,53719.1658093363,26.648829328072,32.123498374947,0.0814,2.97795272451775,0.000742225038314681
"9","ALB",1981,16.336025668131,19.2575597203589,16.8681926191531,18.6353949492243,51.4403011757587,-0.201505914888438,69.5928462238581,23.8105066597225,5.63748937294404,78.0379104914866,-0.252364770651292,36.3861156517659,18.8457891942982,26.3451287091107,26.6458421641893,5.84831705344366,0,-12432,41.6574692115045,19.1039780321827,0.503548381898497,7.36921172455784,19.1929826644812,51.7776686703193,50.5540298911728,46.1004662837047,2.50858623068248,7.59556617435824,34.024,2.77592616479635,48.2223302133179,8.84353390708875,-0.352935673409115,1.87793174299915,4486.89047099596,-0.287984856749728,41.8105254113648,0.202800200896686,0.089,0.80000001,-1.140156,1,159.368925406842,54333.6099110999,26.6735950119684,32.1091616296081,0.0814,2.98370187545089,0.000864262069781811
"10","ALB",1982,16.6624665838151,19.1450121088362,16.7516186248698,18.656797384157,50.4516032703443,-0.22521923470759,68.8456739771163,20.0729179060642,5.48634422722569,77.836534442498,-0.27756384654336,39.2829001338862,18.7586192198103,26.3103077067229,25.9464167862719,5.65159574468085,0,-15706,41.9788370704676,19.4707074632942,0.484147100037964,7.45850032869422,19.0610583474634,52.509347613268,50.3037857372728,44.8105616083383,2.49336992075184,7.58085808690015,34.287,2.88327330682815,47.4906512132943,8.89861279321276,-0.377044434365075,1.91067482906361,3954.60313200133,-0.308347255475522,41.9558313853918,0.203726708512098,0.09,0.80000001,-1.349924,1,160.469904680501,52476.6622697095,26.6232079405302,32.1961399076103,0.0814,2.96705981606224,0.000878863671412235
"11","ALB",1983,17.0534537289533,19.0138298858688,16.6132215081147,18.6826501281306,49.2667188855891,-0.253410021313429,67.9491349752201,18.8520751406844,5.30658686204353,78.8759441227688,-0.307578843185654,37.373346292896,18.6576297281346,26.268211060602,25.1124348254747,5.44128198995456,0,-19231,42.3701629800996,19.9147035428302,0.461022564330199,7.56520528938648,18.9009295179357,53.3894596000277,50.0044571862417,40.4106676033234,2.4751599347815,7.56255958629232,34.552,2.89083719272096,46.6105391489609,9.09399523742266,-0.405994869716182,1.94994271382177,3315.72023077632,-0.332725569546682,42.1308488473828,0.204874396436638,0.091,0.80000001,-1.415381,1,161.710552128889,50270.6596325155,26.5674127943261,32.3067192912153,0.0814,2.94741124521354,0.000843102198885196
"12","ALB",1984,16.3342619677606,19.2544084504258,16.867548192187,18.6350523836219,51.4463638914764,-0.201597284088106,69.5985767618499,18.0403314265347,0,81.0974774748578,-0.252401701616911,32.9255350791543,18.8427114235993,26.3457225619823,26.6457373568383,6.11750454270139,0,-23253,41.6490694446999,19.0970581491393,0.50353592225272,8.86272773832624,27.8112263051868,51.7698095786963,50.5549709183541,38.1156830212927,2.50865285887528,7.59635430024758,34.817,2.86797195840095,48.2301893148197,9.75153050082957,-0.352727804945326,1.87770227547705,4491.16646000938,-0.287885524495957,41.8087218011727,0.202755738663128,0.093,0.80000001,-1.075517,1,159.444025755445,54324.8268002018,26.6691359311911,32.1020404455007,0.0814,2.98349670633202,0.000839597885414381
"13","ALB",1985,16.6780780793824,19.1361385833229,16.7448603274547,18.6576101790919,50.4049899554082,-0.22655711281818,68.8115145643895,16.8203725696072,0,81.4337623759461,-0.278929678834876,33.9319591391124,18.7511549210785,26.309019224017,25.9093613450036,5.65142619937141,0,-27468,41.9880179054814,19.4836595316795,0.483110352460026,8.7128140684248,28.4100004335346,52.5407116635825,50.2914365531615,35.9348239721958,2.49262775501579,7.58081279630979,35.083,2.81704649291852,47.4592871691379,9.63955140756505,-0.378125320179852,1.9121919004676,3930.4476137421,-0.309330973342692,41.961834525358,0.203734375858388,0.094,0.80000001,-1.339123,1,160.597823266374,52370.3834418652,26.6164045189063,32.1941227965349,0.0814,2.96598990762254,0.000926625637510584
"14","ALB",1986,16.9704920059205,19.0429636156289,16.6430275751791,18.6772429573044,49.5178848486924,-0.247352521486792,68.1387822220723,15.6061801305352,0,77.0583127402526,-0.301150307031722,32.0348354243886,18.6802842420323,26.2770031799039,25.2907352795298,5.62618650405569,0,-32143,42.2894314963427,19.8222002770512,0.465969769491416,4.69709681587599,28.2425665773267,53.2040622237444,50.0681122956951,31.637304878056,2.47902920961789,7.56619742851171,35.35,2.69139105856439,46.7959365383977,9.61342983715576,-0.399878827119246,1.94162880559868,3450.79806362362,-0.32754915929402,42.0940646071117,0.204644505495039,0.095,0.80000001,-1.300566,1,161.419303989161,50745.2415213668,26.5808862940158,32.2855538707273,0.0814,2.95168232934925,0.000876173178246588
"15","ALB",1987,15.7437149011866,19.4644411912585,17.0806151448971,18.5967224383952,53.2337322919918,-0.158323423975965,70.9473503480887,16.0299218388153,0,78.6375113710156,-0.206519404986917,29.4538695223043,19.0064746577508,26.4080215866917,27.917672368342,5.86222892264873,0,-37189,41.079094863828,18.4420725082183,0.538834319815979,5.69948776027969,26.0607555881553,50.4528472591883,51.0083772733354,32.159563916938,2.53620653146385,7.62175005883864,35.619,2.75514115529854,49.5471517212126,9.99617333989332,-0.309246640323493,0.2539536,5451.70509837433,-0.251030714293186,41.5475982182703,0.201147116339348,0.097,0.80000001,-1.534867,1,157.313702191072,57716.3096227717,26.768379459011,31.9560668148553,0.0814,3.01410759560042,0.000937901770749976
"16","ALB",1988,15.352935250961,19.6034166532408,17.2216039830244,18.5713580543763,54.4164799356185,-0.129688528084565,71.8398710954749,16.9793941336596,0,80.3814035334453,-0.176158338024749,29.957542067619,19.1148329102873,26.4492473056896,28.7593346389433,5.61731662843362,0,-42393,40.701913621853,18.0086411993045,0.5621918829912,8.22312257740939,23.7252668969749,49.581371864374,51.3084065911143,36.89787073527,2.55443944556455,7.63855664890223,35.888,2.63915255793554,50.4186271735423,9.80506206927652,-0.280473900835727,0.28367972,6087.32048834508,-0.226642995626206,41.3748039828559,0.200082562701844,0.098,0.80000001,-1.243532,1,155.904195644506,59960.4958576529,26.8340407734212,31.8594575519073,0.0814,3.03436292019434,0.000938914466861709
"17","ALB",1989,14.9831570230886,19.7327139259661,17.3542668840345,18.547223447133,55.5360876249461,-0.10272152949749,72.6854210359121,18.5933534612466,0,79.6938123131685,-0.147530661738522,32.8770715994479,19.2152821876198,26.4884958944453,29.5534816024147,5.16761272357288,0,-48054,40.3410869507928,17.595601212617,0.58422523079793,8.84748768108249,26.8282680674096,48.7544361313923,51.5920700867398,40.066086463479,2.57168332197242,7.65487648413875,36.158,3.43737787908247,51.2455629665728,9.13190329724955,-0.253201864062766,0.37976775,6689.59924807918,-0.203572208329154,41.2106975299197,0.19905203261363,0.1,0.80000001,-1.017694,1,154.618070639035,62073.016374224,26.8933927603021,31.7641314391781,0.0814,3.0533562591089,0.000978472813382503
"18","ALB",1990,14.211091019572,19.9824132925037,17.6243878049364,18.4956092626192,57.8776207332997,-0.0475997124140647,100,15.4050638293415,0,76.5939750800565,-0.0886913376743235,30.360946807547,19.4058845216887,26.5726304654496,31.1906613717446,5.8883007196812,0,-52723,39.5517955248222,16.7065901506857,0.629596882627983,8.22402989872863,18.7777579223622,47.0068107108719,52.1821205024927,39.4369634031142,2.60760310372332,7.6927705518462,36.428,2.54304254474964,52.9931885640541,19.1885468896252,-0.195841804551885,1.66468532949473,7954.65352795291,-0.155459909872354,40.8625671010837,0.196687705158514,0.101,0.80000001,-0.828282,1,152.369594535958,66382.3667144681,26.9918133982137,31.5292488249791,0.0814,3.09142229066641,0.00109396170017459
"19","ALB",1991,16.9034299603496,19.1155690341586,16.6837488724739,18.6758332832465,49.7115069198015,-0.239591876912978,100,7.48481872467814,0,69.8249960719512,-0.293695346180392,7.60311109567282,18.7449039695611,26.2788160773632,25.485541875897,5.79127042184833,0,-56599,42.311123082855,19.8118673219427,0.471499226260907,9.88575364344613,-10.9519889602208,64.39864,50.1249308890021,36.0705200632829,2.48236027209692,10.307,36.7,0.141060581773093,35.60137,22.8753325986112,-0.395947693958271,1.93559414721104,3541.71790609186,-0.323225423329472,42.0776210034624,0.204973535831126,0.102,0.69999999,1.029515,1,160.126279362849,51374.3951120438,0.4271,32.3552361975694,0.0814,2.95898535802942,0.00147700293708431
"20","ALB",1992,13.4970536940367,20.2799074486823,17.8967680920804,18.4518924329532,60.0303983878445,0.00726534771247497,100,12.4995914932505,3.06666159864896,56.079290645733,-0.0312099234274479,5.65668410228241,19.6449943721843,26.643257831976,32.7735539189963,4.6708878237371,0,-59634,38.9398097176905,15.9718377635754,0.67363494920697,11.7288387701529,-11.9935808855625,65.08965,52.7350995995,108.785472241159,2.64109905061057,30.015,37.249,0.878430429802018,34.91035,21.4082882933696,-0.144167147805593,0.7541478,9099.83541442592,-0.110774609623916,40.5586364807501,0.195199690428867,0.104,0.69999999,1.010693,0,148.855080346079,70700.9753281661,0.4297,31.429785977944,0.0814,3.13185195718728,0.00227116989264412
"21","ALB",1993,13.1483773816171,20.4318511161804,18.0320375477053,18.4309475506916,61.0803559441563,0.034446430764927,100,15.9788298133865,4.89321210624299,53.4789779579446,-0.00283360418863898,13.6761374504386,19.7680542076081,26.6770262510912,33.5533996876874,3.19945106674965,0,-61925,38.652793612837,15.6218111201197,0.695347628230619,3.37850179678418,11.2082081228168,65.42902,53.0058579593482,80.518332770413,2.65748333628935,25.258,37.799,0.855534960140529,34.57098,14.6384098004022,-0.119071305554637,1.1479055,9656.56174031757,-0.0889350744795013,40.4120298832513,0.194543097897792,0.105,0.69999999,0.947986,0,146.995034197001,72843.2193660768,0.4337,31.3930216796316,0.0814,3.15211816832015,0.00232795626904307
