"","Country.Code","Year","lifesatisfaction","lifeexpectancy","nutrition","sanitation","incomepoverty","energyaccess","education","socialsupport"
"38","ABW",2010,0.996826886008643,1.10798449771987,1.4750094860896,1.05323256706157,0.970691027436729,1.12420744910614,1.14119739146419,0.966130339456383
"39","ABW",2011,0.958408568680461,1.07754702102936,1.41641600515995,1.00218439270221,0.911596314977212,1.07325348861343,1.08533242636572,0.941047784248174
"40","ABW",2012,1.01300908598549,1.12030011308834,1.49854116431575,1.07247709401764,0.993521769167763,1.1436605514029,1.1631070221604,0.974950611260089
"41","ABW",2013,1.03975136300946,1.14118215478435,1.53863348188984,1.10664761422088,1.03341224779938,1.17791539946182,1.20101459525677,0.991356556566744
"42","ABW",2014,1.02649967387915,1.13093257447495,1.51898967557884,1.09015384479337,1.01404576529985,1.16133158081908,1.18254530938819,0.983566048937324
"43","ABW",2015,1.03159632248868,1.13472441433817,1.52620316918034,1.09582599092602,1.02088133720108,1.16711219662558,1.18916646905732,0.986043384969482
"44","ABW",2016,1.01052687502596,1.11826492760617,1.4945993697502,1.06887210868136,0.989423655644421,1.1400953876649,1.15927727569795,0.973092939656772
"45","ABW",2017,1.02420066339668,1.12892376073162,1.51505715224638,1.08626131077939,1.00974479205857,1.15753681092456,1.17860062570023,0.981417608056761
"46","ABW",2018,0.983259602715328,1.09726177369341,1.45437690892926,1.03532202788572,0.949928683643571,1.10631732228504,1.12155286697997,0.957362902462541
"47","ABW",2019,0.967902239025476,1.08555380747963,1.43199896696957,1.01696857018331,0.928179645770939,1.08777580261882,1.10069547538804,0.948922765994758
"48","ABW",2020,0.931296190052812,1.05697398087027,1.37712892831226,0.970214363443732,0.873593957743727,1.04090396899902,1.0488201947858,0.926480986395499
"49","ABW",2021,0.967641466624281,1.0855371224465,1.43203319890882,1.01747110008585,0.928553494849018,1.08818560352376,1.10092603229512,0.949408706253706
"50","ABW",2022,0.761896011235886,0.926755126453959,1.12784622889804,0.762966292635361,0.629309426173586,0.83210925663199,0.815304924640713,0.829672359173373
"51","AFG",1973,0.348494456591316,0.60894969660858,0.519452016431044,0.257105804517286,0.0330740699641379,0.322484873870255,0.245369295103499,0.593348263819334
"52","AFG",1974,0.215205397216155,0.506147258485258,0.32253027024986,0.0925061821321326,-0.160533403248852,0.156836643247854,0.0605332618820059,0.515993321770119
"53","AFG",1975,0.37432496955467,0.62877076096098,0.557383601803003,0.288551005439682,0.07018031900561,0.354183114167878,0.280863865841683,0.607988946809721
"54","AFG",1976,0.377396489484047,0.631175580076985,0.562002979108737,0.292504247740312,0.0747880450061629,0.358142903317027,0.285238288606013,0.609895332611017
"55","AFG",1977,0.386762977905319,0.638335077754356,0.575694056659652,0.30378203727258,0.0881294804742168,0.36952615721371,0.29801956583683,0.615107893299238
"56","AFG",1978,0.328333003133144,0.59351038220373,0.489917185130868,0.232703163785837,0.00424049890887457,0.297869196721926,0.217766201355348,0.582029950903434
"57","AFG",1979,0.341268586094909,0.603369386360135,0.508760155352407,0.248150420029029,0.0225489115858352,0.313476172791118,0.23532590164374,0.589129882399765
"58","AFG",1980,0.293945717177162,0.566707306646579,0.43847407471345,0.188981637866579,-0.0468551706440892,0.254015309296301,0.169177967673729,0.561102072344534
"59","AFG",1981,0.311344380300179,0.579817865027832,0.463477072872327,0.209087824539884,-0.0228421511487699,0.274410084248384,0.192314471508528,0.570133252574099
"60","AFG",1982,0.445380012721235,0.68354450384358,0.662294188316195,0.376166885698948,0.173271374176289,0.442372348656568,0.379304350929495,0.649125215768846
"61","AFG",1983,0.366474416934271,0.622872821376306,0.546142228556104,0.279558137574105,0.0594177032418564,0.345051303162513,0.270481304542723,0.603975272187059
"62","AFG",1984,0.343861946468292,0.605643365171381,0.513214299761726,0.252576958484842,0.0274330749438575,0.317788511753688,0.239801225103762,0.591580933123458
"63","AFG",1985,0.27875446429954,0.555356493821938,0.41686246961009,0.171857232965845,-0.0674283243344962,0.236591547835518,0.14928628164388,0.5535497013657
"64","AFG",1986,0.332774811421641,0.59684697846454,0.496276522048156,0.237789357198796,0.0103281764510255,0.30303421600055,0.223639221666801,0.58429937735809
"65","AFG",1987,0.346129296599791,0.607141255356398,0.515993533513907,0.254255445188467,0.02970283750473,0.319608166152159,0.242140010168161,0.59203003749358
"66","AFG",1988,0.360984683848531,0.618667741275143,0.538097658551503,0.272908519513169,0.051562034794873,0.338344233978004,0.262961665275893,0.600889515727461
"67","AFG",1989,0.391343110529226,0.642064209634829,0.582907895540786,0.310316956839488,0.0955845123497381,0.376000458295317,0.3050021664843,0.618445259255674
"68","AFG",1990,0.357154245683588,0.61552702925991,0.532014619449641,0.267345001567763,0.0452375837201495,0.332842217990679,0.257051436674916,0.59802248044286
"69","AFG",1991,0.375659335854402,0.629990601895555,0.559788681550476,0.291051263582094,0.0728966161439916,0.356600126568829,0.283326473255373,0.609422181108764
"70","AFG",1992,0.340550493173253,0.53,0.32,0.19,0.0233341550441292,0.314366501377269,0.11,0.590261224450327
"71","AFG",1993,0.244305680745574,0.55,0.34,0.19,-0.11824955560263,0.193015936884737,0.11,0.532894146556891
"72","AFG",1994,0.302696811185838,0.56,0.26,0.19,-0.0329252838082542,0.266079175607925,0.18,0.567212634648917
"73","AFG",1995,0.323982959839102,0.57,0.28,0.19,-0.00315346744483125,0.291414501115042,0.17,0.578594833728095
"74","AFG",1996,0.288567426748488,0.58,0.28,0.2,-0.0540971513634505,0.247887296049197,0.16,0.558463559093398
"75","AFG",1997,0.334650836462522,0.59,0.31,0.21,0.0122679186167425,0.304599997256882,0.14,0.584723231710764
"76","AFG",1998,0.300366348860018,0.6,0.33,0.21,-0.0371468995430233,0.262367245743233,0.13,0.565151818707912
"77","AFG",1999,0.334043212189104,0.61,0.29,0.22,0.0115483023932983,0.304003778678406,0.11,0.584508596456008
"78","AFG",2000,0.264760957958805,0.62,0.24,0.22,-0.0913372332964066,0.215707223762127,0.09,0.542394809175411
"79","AFG",2001,0.321974479992214,0.63,0.19,0.23,-0.00632062394210275,0.288674873173991,0.08,0.577217719665072
"80","AFG",2002,0.308769262102593,0.64,0.27,0.24,-0.0250613736380613,0.272693133209221,0.08,0.569926857333244
"81","AFG",2003,0.296871861135146,0.65,0.32,0.24,-0.0449729195628322,0.255342752286519,0.08,0.560795127720728
"82","AFG",2004,0.32487627192697,0.66,0.39,0.25,-0.00433136827822889,0.290110882167693,0.14,0.577017198007038
"83","AFG",2005,0.347501264474724,0.67,0.37,0.26,0.0296563480844297,0.319324689036049,0.15,0.591099492637218
"84","AFG",2006,0.362742050426685,0.68,0.38,0.26,0.0495624551181337,0.336089422735294,0.26,0.598054875418391
"85","AFG",2007,0.33706511489506,0.69,0.45,0.27,0.0120898371306591,0.304007282199375,0.26,0.583004215837109
"86","AFG",2008,0.380731695776475,0.71,0.45,0.27,0.0798527702692856,0.362502536793157,0.37,0.61201739566205
"87","AFG",2009,0.38300853842909,0.72,0.48,0.28,0.0783622688652099,0.360653951638899,0.44,0.609276378133886
"88","AFG",2010,0.391802877475857,0.73,0.5,0.29,0.0943427959844581,0.374709868171061,0.5,0.617095203726823
"89","AFG",2011,0.425936911545686,0.74,0.5,0.29,0.143331299298652,0.416553040471001,0.52,0.636403369185317
"90","AFG",2012,0.432282935732379,0.75,0.5,0.3,0.151989939850377,0.42389444411515,0.54,0.639612816492316
"91","AFG",2013,0.44426567930229,0.76,0.49,0.31,0.168982409340166,0.438383652115297,0.54,0.646217419637274
"92","AFG",2014,0.458395208715627,0.77,0.49,0.32,0.190270791316027,0.45668911843331,0.53,0.655065058132086
"93","AFG",2015,0.444018101216986,0.78,0.49,0.32,0.16784523541958,0.437317780924501,0.53,0.645415349755513
"94","AFG",2016,0.471849195735017,0.703165263537609,0.699593416380659,0.405303156847096,0.20847790264158,0.472107332244226,0.413459946415953,0.66174247753428
"95","AFG",2017,0.472122852083008,0.703317652458827,0.69986426539832,0.405378785862142,0.208635969935241,0.47221396072417,0.413651048776621,0.661698561784017
"96","AFG",2018,0.453102271048866,0.688818086992311,0.672151026212867,0.382652460309181,0.181703673585524,0.449254163220304,0.387822109125807,0.651249059839409
"97","AFG",2019,0.467096085712755,0.699704203393319,0.693037163692818,0.400349488904488,0.202409906262208,0.467015539516946,0.407526497967777,0.659691926160838
"98","AFG",2020,0.463092107852654,0.696996909787416,0.687987933645008,0.397107659606167,0.198148154380637,0.463554961692543,0.403196903768616,0.65868418038724
"99","AFG",2021,0.397643781378797,0.646157095221733,0.590472824466267,0.314670297380843,0.101608057038105,0.380780281498751,0.311278025284442,0.619452932386493
"100","AFG",2022,0.451206254339433,0.687934108987503,0.670665301058299,0.382896699695084,0.181309727758119,0.44919914104153,0.387049789155209,0.652147074826042
"101","AGO",1973,0.327305193189349,0.592642987306837,0.488228861051527,0.231100090683895,0.0024428626738392,0.296294748451544,0.216101162313622,0.581175453211882
"102","AGO",1974,0.368142515985344,0.624073505348661,0.548411361630246,0.281234161719397,0.0614902484037023,0.346782670887536,0.272518784582393,0.60464663697035
"103","AGO",1975,0.273913903741028,0.551798316006548,0.410109536802652,0.16666293321881,-0.0737444140533021,0.231273021673607,0.143136305208405,0.551345884792209
"104","AGO",1976,0.287042629036412,0.561876034055519,0.429396492583885,0.182660515800106,-0.0548708416067523,0.247397553197761,0.161187778507916,0.558798899918838
"105","AGO",1977,0.28389889988552,0.559455449077829,0.424761244335975,0.178796599117911,-0.0594205277808046,0.243506892098394,0.156841413279824,0.556988563094812
"106","AGO",1978,0.286714676070972,0.56165900072688,0.428993644317693,0.182416055028511,-0.0552006786986781,0.247132858676995,0.160848285182397,0.558732640879007
"107","AGO",1979,0.287327391959574,0.562132082579533,0.429900032472476,0.183174981303351,-0.0543086051657041,0.24789635467132,0.161699593846158,0.559089994848618
"108","AGO",1980,0.251427560896339,0.534511608111175,0.377016482240884,0.139146670953807,-0.106176412414621,0.203552111462341,0.112134987540892,0.53849081286765
"109","AGO",1981,0.293100953056554,0.566524626996616,0.438292412083249,0.190034523972677,-0.0461689794026248,0.25483104071121,0.169511867514684,0.562231824197265
"110","AGO",1982,0.244779731269909,0.529192997070546,0.366759835011893,0.130081953552492,-0.116613297494995,0.194529148529774,0.102302008454129,0.533971701379486
"111","AGO",1983,0.238151024874428,0.524063776891407,0.356928648277305,0.121821597721164,-0.126309765851649,0.186224838358327,0.0930562604118107,0.530067106620587
"112","AGO",1984,0.287385102506031,0.562134566384799,0.429889707654546,0.183058364775505,-0.0543962724639345,0.247800853877139,0.161644689481745,0.558978276997801
"113","AGO",1985,0.122873811107663,0.436293582761929,0.189210887707768,-0.0154378711051377,-0.289101789404442,0.0474979211365271,-0.0631415155915348,0.467104915329385
"114","AGO",1986,0.119724871930299,0.433888920984028,0.184613297562362,-0.0192190717028027,-0.293577670158867,0.0436801312412561,-0.0674310804447416,0.465360456554
"115","AGO",1987,0.111167577354609,0.428352020506054,0.174388700726097,-0.0250337849475928,-0.30166931297021,0.03727543251806,-0.0758844368805331,0.464067468378882
"116","AGO",1988,0.12970890058127,0.442607697866501,0.201679893209535,-0.00233711990393792,-0.274920018941996,0.0601399759150918,-0.0503163563369201,0.474673323899283
"117","AGO",1989,0.119222602753852,0.434422170624457,0.185965155303535,-0.0157235625713882,-0.29055050006125,0.0467190750967792,-0.0651717535452274,0.468249930329541
"118","AGO",1990,0.1201306030408,0.435043933589413,0.187127972824423,-0.0149534488062117,-0.289552142540105,0.0475349520511703,-0.0641648119941117,0.468505472894228
"119","AGO",1991,0.415268979222306,0.660808462349598,0.618917559812077,0.341163416246122,0.131524563204419,0.406892159241019,0.339114697048833,0.633335666475713
"120","AGO",1992,0.276544952039733,0.4,0.1,0.22,0.23,0.21,0.05,0.557800072942751
"121","AGO",1993,0.311359408894172,0.4,0.05,0.23,0.23,0.21,0.06,0.57615076059433
"122","AGO",1994,0.322219732371083,0.4,0.11,0.23,0.23,0.21,0.06,0.579611137907128
"123","AGO",1995,0.34316892255134,0.4,0.15,0.25,0.23,0.21,0.06,0.592074941974895
"124","AGO",1996,0.33322897255057,0.4,0.19,0.26,0.23,0.21,0.06,0.585141770431279
"125","AGO",1997,0.350127017698238,0.4,0.19,0.28,0.23,0.21,0.06,0.59685535247676
"126","AGO",1998,0.339824111623777,0.41,0.2,0.29,0.23,0.21,0.06,0.589164694888553
"127","AGO",1999,0.354682348122965,0.42,0.25,0.3,0.23,0.21,0.06,0.59986186300638
"128","AGO",2000,0.424724151298649,0.43,0.24,0.32,0.23,0.21,0.08,0.64281793019195
"129","AGO",2001,0.443973387967575,0.44,0.27,0.33,0.22,0.21,0.1,0.651181032820303
"130","AGO",2002,0.431920089013304,0.45,0.34,0.35,0.22,0.26,0.11,0.645654382784847
"131","AGO",2003,0.449569469899834,0.47,0.4,0.36,0.22,0.28,0.12,0.655848575955428
"132","AGO",2004,0.458592254796635,0.48,0.44,0.38,0.22,0.29,0.13,0.661170376790773
"133","AGO",2005,0.444466273972458,0.5,0.48,0.39,0.22,0.3,0.14,0.654868054354905
"134","AGO",2006,0.46445919821304,0.52,0.51,0.41,0.22,0.31,0.16,0.665698838638249
"135","AGO",2007,0.487137012111239,0.54,0.56,0.42,0.21,0.39,0.17,0.679190924560467
"136","AGO",2008,0.505410615132018,0.57,0.62,0.44,0.21,0.33,0.18,0.692765057340348
"137","AGO",2009,0.574106804433651,0.59,0.67,0.46,0.21,0.34,0.19,0.724498982723426
"138","AGO",2010,0.540154880059889,0.61,0.7,0.47,0.21,0.35,0.23,0.706857921255687
"139","AGO",2011,0.540145371070811,0.63,0.75,0.49,0.21,0.36,0.24,0.708635777941263
"140","AGO",2012,0.562053349915343,0.65,0.73,0.5,0.21,0.38,0.29,0.718815018499451
"141","AGO",2013,0.547315947914309,0.67,0.81,0.52,0.21,0.39,0.34,0.713383998985117
"142","AGO",2014,0.560286387613577,0.68,0.84,0.52,0.21,0.34,0.4,0.718937669364889
"143","AGO",2015,0.587609197019081,0.69,0.87,0.53,0.21,0.44,0.45,0.730655423897554
"144","AGO",2016,0.601123329931053,0.803424555892858,0.89184230325239,0.567419010819666,0.398511995329934,0.634968108578831,0.594505333688754,0.738679654521505
"145","AGO",2017,0.567306900156605,0.777796603311344,0.842913901562455,0.527687570377044,0.351244076226726,0.59474752926777,0.549068022399223,0.720622067737153
"146","AGO",2018,0.55532154872544,0.768068303677423,0.824105187961952,0.510721657642517,0.331858646774005,0.577925425120337,0.53089263571103,0.71199295001442
"147","AGO",2019,0.588027489220006,0.792451068222643,0.870508891859149,0.547344056780487,0.375927431051635,0.61521932182688,0.573542032051007,0.728063043416387
"148","AGO",2020,0.5792144726794,0.786586147196659,0.859609022357874,0.540628851410102,0.366930647988589,0.607976418991908,0.564314141818108,0.726169746899273
"149","AGO",2021,0.613826135637473,0.813549828374987,0.911355310298385,0.584571800863385,0.418301427985093,0.652059616274604,0.613173551472186,0.747184824587338
"150","AGO",2022,0.591079814279728,0.79571003575618,0.877076271567007,0.55515830333646,0.384053110018286,0.622612759882087,0.580679736487346,0.732960679639162
"151","ALB",1973,0.700158175229119,0.879904381339533,1.03837687805925,0.690150542062276,0.542758849172311,0.758431181458037,0.732150739682171,0.796489411123178
"152","ALB",1974,0.683998189030211,0.867515385806236,1.01467215409131,0.670528802691931,0.519591027689919,0.738645540558962,0.709981308094423,0.787369292044217
"153","ALB",1975,0.692155253565941,0.873706192965815,1.0264947890621,0.680152604725451,0.5310292648291,0.748382938250648,0.720970200864169,0.791755941498392
"154","ALB",1976,0.655687959092028,0.845741025147482,0.972984333931277,0.635839187594468,0.47871659409352,0.703703413709773,0.670917190664636,0.771148680625138
"155","ALB",1977,0.651272480874399,0.842353500033149,0.966501875535701,0.630467041889174,0.472376475306568,0.698287671396404,0.664851967723125,0.768648399684531
"156","ALB",1978,0.632186388771002,0.827714546205405,0.938489742322856,0.607262556043772,0.444986415526623,0.67489288522262,0.638646879565249,0.75785384596392
"157","ALB",1979,0.623646056321447,0.821148402238216,0.925919521959066,0.596809006466452,0.432666113690464,0.664361923527369,0.626870505961602,0.75296927631996
"158","ALB",1980,0.665396336003675,0.853214472924459,0.987294831569741,0.64776386932367,0.492759726867308,0.715711539988397,0.684333943051456,0.776733316269735
"159","ALB",1981,0.667684228827678,0.85492816776496,0.990559208887335,0.650361660663984,0.495875284245106,0.718352353772574,0.687343217902839,0.777885242904587
"160","ALB",1982,0.660730743228207,0.849582819876859,0.980326355159752,0.641853868765926,0.485847295645513,0.709781156957791,0.677757426161815,0.773910902358822
"161","ALB",1983,0.65246369657764,0.843205068286666,0.968108973237725,0.631637723963485,0.473832604153522,0.699500755660565,0.666288152985737,0.769107587869658
"162","ALB",1984,0.667658088883453,0.854931581033701,0.990574207504238,0.650434770804306,0.495933512009126,0.718413668386021,0.687382657681739,0.777951526085385
"163","ALB",1985,0.660339041416274,0.849303537805349,0.979799572719766,0.641472205150086,0.485371483254652,0.709385189042732,0.677287532251936,0.77376244951947
"164","ALB",1986,0.654239852494456,0.844567131704377,0.970715240736556,0.633796061833268,0.476380546372648,0.701676921323071,0.668726030997942,0.770111299274425
"165","ALB",1987,0.680346219909165,0.864645118426834,1.00915481931294,0.665779350385274,0.514067694937177,0.733893707589322,0.704744928980159,0.785064666542881
"166","ALB",1988,0.688742128494177,0.871072750184875,1.02144998109945,0.675933300279506,0.526067542899419,0.744137267306534,0.716233947150984,0.789771708426318
"167","ALB",1989,0.696649380501779,0.877139979375187,1.03306069529553,0.68555750514686,0.537424869843118,0.753839132748657,0.727098260089908,0.794252117346862
"168","ALB",1990,0.712815678953558,0.889670583325859,1.05708574859589,0.705798343966933,0.561159838735982,0.774176697141981,0.749715468536753,0.803848361104289
"169","ALB",1991,0.656506928746176,0.846000465823881,0.97334772290991,0.635186552758699,0.478387346719188,0.703240211711893,0.670857847830738,0.77033792162146
"170","ALB",1992,0.728894922697503,0.95,0.96,0.82,0.51,1.05,0.81,0.811929941361876
"171","ALB",1993,0.736859758647203,0.96,1.08,0.82,0.51,1.05,0.73,0.815796778971849
"172","ALB",1994,0.737302351857239,0.96,1.15,0.82,0.51,1.05,0.71,0.815104395678254
"173","ALB",1995,0.713297735023785,0.96,1.01,0.83,0.51,1.05,0.71,0.801604630378149
"174","ALB",1996,0.684963966737492,0.97,1.12,0.84,0.51,1.05,0.7,0.785341709538331
"175","ALB",1997,0.611838012519266,0.98,1.02,0.85,0.5,1.05,0.71,0.744501758360222
"176","ALB",1998,0.634995138284819,0.98,1.02,0.86,0.5,1.05,0.74,0.756860057498141
"177","ALB",1999,0.668617109606118,0.99,1.08,0.87,0.49,1.05,0.74,0.778172480680643
"178","ALB",2000,0.674551570943686,1,1.03,0.87,0.49,1.05,0.73,0.781357465857753
"179","ALB",2001,0.705617566148525,1.01,1.09,0.88,0.48,1.05,0.75,0.798477865328665
"180","ALB",2002,0.697795965514154,1.01,1.14,0.89,0.48,1.05,0.75,0.793719067275677
"181","ALB",2003,0.696335101111567,1.02,1.06,0.9,0.52,1.05,0.78,0.792489622090973
"182","ALB",2004,0.705988878409313,1.02,1.08,0.91,0.56,1.05,0.77,0.798341634492649
"183","ALB",2005,0.51,1.03,1.15,0.92,0.6,1.05,0.81,0.87
"184","ALB",2006,0.51,1.03,1.13,0.93,0.63,1.05,0.82,0.87
"185","ALB",2007,0.51,1.03,1.13,0.93,0.65,1.05,0.86,0.87
"186","ALB",2008,0.62,1.04,1.21,0.94,0.67,1.05,0.88,0.88
"187","ALB",2009,0.74,1.05,1.25,0.95,0.67,1.05,0.9,0.89
"188","ALB",2010,0.68,1.05,1.32,0.96,0.66,1.05,0.92,0.73
"189","ALB",2011,0.84,1.06,1.36,0.96,0.65,1.05,0.94,0.77
"190","ALB",2012,0.74,1.07,1.41,0.97,0.64,1.05,0.97,0.81
"191","ALB",2013,0.49,1.07,1.41,0.98,0.64,1.05,1.01,0.77
"192","ALB",2014,0.56,1.08,1.43,0.98,0.64,1.05,1.03,0.55
"193","ALB",2015,0.51,1.08,1.45,0.98,0.64,1.05,1.03,0.57
"194","ALB",2016,0.770685919096592,0.933649414038187,1.14109370317618,0.774334487605128,0.642545787084201,0.843490136179503,0.827862924198782,0.835170475112448
"195","ALB",2017,0.781016160276613,0.942195847403404,1.15767248775746,0.789679756098456,0.65991344631418,0.858632028447582,0.844047095772602,0.843166170985102
"196","ALB",2018,0.813653566370312,0.96592983003398,1.20261956131431,0.823553410371457,0.701450968334309,0.893469615477678,0.884688155594226,0.857137467579465
"197","ALB",2019,0.845931442207587,0.991004373581642,1.25071514528139,0.864215810294978,0.749068059694496,0.934297730556046,0.930025010291165,0.876490100338537
"198","ALB",2020,0.852744327612187,0.995924649013161,1.26002012467077,0.871134454841832,0.7575997816313,0.941434339622875,0.9383992371287,0.879288824815521
"199","ALB",2021,0.7944261180344,0.952229549762051,1.17678148961078,0.804858161785267,0.678130801482061,0.874067873502751,0.86165083124048,0.849880864041133
"200","ALB",2022,0.770376601421826,0.933809550811885,1.14154353868812,0.775734947055914,0.643723442346894,0.844692146088364,0.828714086126416,0.836368561328193
"201","AND",1973,0.741570937755712,0.911462158943104,1.09868954070779,0.739580016022802,0.601350324290359,0.808374665828147,0.788349972374905,0.819200773583461
"202","AND",1974,0.758132935402813,0.924205015331711,1.12308781667814,0.759894011610115,0.62528081120614,0.82883419233075,0.811217510961342,0.828705537918032
"203","AND",1975,0.718044683554354,0.89333366880169,1.06396976552311,0.710601965519566,0.567245712624704,0.779203316384625,0.755779033997324,0.805604926189439
"204","AND",1976,0.732353133294414,0.904342278854956,1.08504741499246,0.728150283506728,0.587918575396773,0.796877539788378,0.77553389339247,0.813815161442601
"205","AND",1977,0.746971719957938,0.915589921373065,1.10658287933094,0.746080839863832,0.609041237588397,0.81493652415659,0.795718289149705,0.822204804971727
"206","AND",1978,0.762258449948491,0.927352053608569,1.12910356848787,0.764832771196564,0.631131008063989,0.833822548996632,0.816826548140047,0.83097933354385
"207","AND",1979,0.777993157549966,0.939459236867254,1.15228504918667,0.78413584507467,0.653869595384663,0.853263468146164,0.838554546085112,0.840012249570233
"208","AND",1980,0.794847832377919,0.952428512760018,1.17711728567899,0.804814332563124,0.678228002701077,0.874089452280814,0.861830148689228,0.849689237613522
