"","Country.Code","Year","energyuse"
"1980","CHI",2002,"0"
"1981","CHI",2003,"0"
"1982","CHI",2004,"0"
"1983","CHI",2005,"0"
"1984","CHI",2006,"0"
"1985","CHI",2007,"0"
"1986","CHI",2008,"0"
"1987","CHI",2009,"0"
"1988","CHI",2010,"0"
"1989","CHI",2011,"0"
"1990","CHI",2012,"0"
"1991","CHI",2013,"0"
"1992","CHI",2014,"0"
"1993","CHI",2015,"0"
"1994","CHI",2016,"0"
"1995","CHI",2017,"0"
"1996","CHI",2018,"0"
"1997","CHI",2019,"0"
"1998","CHI",2020,"0"
"1999","CHI",2021,"0"
"2000","CHI",2022,"0"
"2001","CHL",1973,"824.662038863227"
"2002","CHL",1974,"805.829953050505"
"2003","CHL",1975,"717.349195185389"
"2004","CHL",1976,"747.965107212313"
"2005","CHL",1977,"763.509947847106"
"2006","CHL",1978,"778.817315672791"
"2007","CHL",1979,"811.500300194678"
"2008","CHL",1980,"826.375251660269"
"2009","CHL",1981,"827.407819799473"
"2010","CHL",1982,"747.79985581933"
"2011","CHL",1983,"762.2745451869"
"2012","CHL",1984,"790.673719380976"
"2013","CHL",1985,"777.410688412087"
"2014","CHL",1986,"800.077222409649"
"2015","CHL",1987,"812.917689783764"
"2016","CHL",1988,"905.514766585834"
"2017","CHL",1989,"998.767044728772"
"2018","CHL",1990,"1049.95080517922"
"2019","CHL",1991,"1056.26796156451"
"2020","CHL",1992,"1123.96874047918"
"2021","CHL",1993,"1134.13403516663"
"2022","CHL",1994,"1201.16266125027"
"2023","CHL",1995,"1272.24946513775"
"2024","CHL",1996,"1390.03384287745"
"2025","CHL",1997,"1536.13188317143"
"2026","CHL",1998,"1570.72669517152"
"2027","CHL",1999,"1649.13111862423"
"2028","CHL",2000,"1639.40102394514"
"2029","CHL",2001,"1590.91909303144"
"2030","CHL",2002,"1629.15082972309"
"2031","CHL",2003,"1628.92758434394"
"2032","CHL",2004,"1717.53829418791"
"2033","CHL",2005,"1753.53055035542"
"2034","CHL",2006,"1807.42357851367"
"2035","CHL",2007,"1856.39734817985"
"2036","CHL",2008,"1820.30610519053"
"2037","CHL",2009,"1753.80597925071"
"2038","CHL",2010,"1814.12209551991"
"2039","CHL",2011,"1957.05232685126"
"2040","CHL",2012,"2145.52198849818"
"2041","CHL",2013,"2209.86000796691"
"2042","CHL",2014,"2041.19322390071"
"2043","CHL",2015,"2016.68746115024"
"2044","CHL",2016,"0"
"2045","CHL",2017,"0"
"2046","CHL",2018,"0"
"2047","CHL",2019,"0"
"2048","CHL",2020,"0"
"2049","CHL",2021,"0"
"2050","CHL",2022,"0"
"2051","CHN",1973,"483.717375331655"
"2052","CHN",1974,"486.167985783307"
"2053","CHN",1975,"527.488337452736"
"2054","CHN",1976,"537.174731514959"
"2055","CHN",1977,"577.21101059404"
"2056","CHN",1978,"617.154901089247"
"2057","CHN",1979,"619.043662313404"
"2058","CHN",1980,"609.455195748215"
"2059","CHN",1981,"597.14671013246"
"2060","CHN",1982,"606.830437325878"
"2061","CHN",1983,"621.910717182477"
"2062","CHN",1984,"651.074958647795"
"2063","CHN",1985,"657.759736070939"
"2064","CHN",1986,"671.209503276184"
"2065","CHN",1987,"694.422359979152"
"2066","CHN",1988,"720.341495783521"
"2067","CHN",1989,"724.116105126715"
"2068","CHN",1990,"766.995329395649"
"2069","CHN",1991,"736.851801386885"
"2070","CHN",1992,"752.628662540666"
"2071","CHN",1993,"788.128723566749"
"2072","CHN",1994,"816.162889997357"
"2073","CHN",1995,"866.834374260803"
"2074","CHN",1996,"881.653737423514"
"2075","CHN",1997,"871.756323801394"
"2076","CHN",1998,"869.358607334522"
"2077","CHN",1999,"878.52453551629"
"2078","CHN",2000,"898.987313140273"
"2079","CHN",2001,"928.811433738255"
"2080","CHN",2002,"984.810714620431"
"2081","CHN",2003,"1118.43177274138"
"2082","CHN",2004,"1268.13290434581"
"2083","CHN",2005,"1393.69132405731"
"2084","CHN",2006,"1515.1736777471"
"2085","CHN",2007,"1630.17102857988"
"2086","CHN",2008,"1672.90411994066"
"2087","CHN",2009,"1778.43351862146"
"2088","CHN",2010,"1954.72255616896"
"2089","CHN",2011,"2085.08302163141"
"2090","CHN",2012,"2149.60256906343"
"2091","CHN",2013,"2204.24329905226"
"2092","CHN",2014,"2224.35489845903"
"2093","CHN",2015,"0"
"2094","CHN",2016,"0"
"2095","CHN",2017,"0"
"2096","CHN",2018,"0"
"2097","CHN",2019,"0"
"2098","CHN",2020,"0"
"2099","CHN",2021,"0"
"2100","CHN",2022,"0"
"2101","COL",1973,"622.690613698198"
"2102","COL",1974,"645.02162668311"
"2103","COL",1975,"659.532789878674"
"2104","COL",1976,"671.192056940404"
"2105","COL",1977,"676.165031754719"
"2106","COL",1978,"658.308872863468"
"2107","COL",1979,"628.355214874139"
"2108","COL",1980,"676.416950591941"
"2109","COL",1981,"669.558539985579"
"2110","COL",1982,"673.040701700561"
"2111","COL",1983,"679.253852274538"
"2112","COL",1984,"686.242603096542"
"2113","COL",1985,"681.63052499705"
"2114","COL",1986,"726.403592564658"
"2115","COL",1987,"735.216864673087"
"2116","COL",1988,"741.587082998165"
"2117","COL",1989,"731.996189469844"
"2118","COL",1990,"742.992945117407"
"2119","COL",1991,"735.942589205758"
"2120","COL",1992,"737.968125732729"
"2121","COL",1993,"756.887319807591"
"2122","COL",1994,"768.49620975343"
"2123","COL",1995,"767.267542562641"
"2124","COL",1996,"771.764489488631"
"2125","COL",1997,"735.583763850779"
"2126","COL",1998,"757.081213587855"
"2127","COL",1999,"665.812129796546"
"2128","COL",2000,"658.25391140436"
"2129","COL",2001,"645.300483522276"
"2130","COL",2002,"623.028324728921"
"2131","COL",2003,"626.768088518966"
"2132","COL",2004,"624.245166689765"
"2133","COL",2005,"641.475793764895"
"2134","COL",2006,"665.511745635263"
"2135","COL",2007,"653.233612387142"
"2136","COL",2008,"675.96447388154"
"2137","COL",2009,"692.860191077218"
"2138","COL",2010,"696.239486034798"
"2139","COL",2011,"689.747349632133"
"2140","COL",2012,"689.021202178994"
"2141","COL",2013,"727.846726702515"
"2142","COL",2014,"728.56503307654"
"2143","COL",2015,"0"
"2144","COL",2016,"0"
"2145","COL",2017,"0"
"2146","COL",2018,"0"
"2147","COL",2019,"0"
"2148","COL",2020,"0"
"2149","COL",2021,"0"
"2150","COL",2022,"0"
"2151","COM",1973,"0"
"2152","COM",1974,"0"
"2153","COM",1975,"0"
"2154","COM",1976,"0"
"2155","COM",1977,"0"
"2156","COM",1978,"0"
"2157","COM",1979,"0"
"2158","COM",1980,"0"
"2159","COM",1981,"0"
"2160","COM",1982,"0"
"2161","COM",1983,"0"
"2162","COM",1984,"0"
"2163","COM",1985,"0"
"2164","COM",1986,"0"
"2165","COM",1987,"0"
"2166","COM",1988,"0"
"2167","COM",1989,"0"
"2168","COM",1990,"41.3964122457217"
"2169","COM",1991,"0"
"2170","COM",1992,"0"
"2171","COM",1993,"0"
"2172","COM",1994,"0"
"2173","COM",1995,"0"
"2174","COM",1996,"0"
"2175","COM",1997,"0"
"2176","COM",1998,"0"
"2177","COM",1999,"0"
"2178","COM",2000,"0"
"2179","COM",2001,"0"
"2180","COM",2002,"0"
"2181","COM",2003,"0"
"2182","COM",2004,"58.5042862993286"
"2183","COM",2005,"62.4279758319371"
"2184","COM",2006,"69.4607530207158"
"2185","COM",2007,"66.4614466873832"
"2186","COM",2008,"0"
"2187","COM",2009,"0"
"2188","COM",2010,"0"
"2189","COM",2011,"0"
"2190","COM",2012,"0"
"2191","COM",2013,"0"
"2192","COM",2014,"0"
"2193","COM",2015,"0"
"2194","COM",2016,"0"
"2195","COM",2017,"0"
"2196","COM",2018,"0"
"2197","COM",2019,"0"
"2198","COM",2020,"0"
"2199","COM",2021,"0"
"2200","COM",2022,"0"
"2201","COD",1973,"324.461585951729"
"2202","COD",1974,"324.479968853035"
"2203","COD",1975,"324.076795292876"
"2204","COD",1976,"320.71870084552"
"2205","COD",1977,"322.575170066008"
"2206","COD",1978,"321.512034821647"
"2207","COD",1979,"324.068052979682"
"2208","COD",1980,"316.978004833334"
"2209","COD",1981,"323.432157650893"
"2210","COD",1982,"315.161486219728"
"2211","COD",1983,"326.589410337983"
"2212","COD",1984,"333.150311454019"
"2213","COD",1985,"323.150374004251"
"2214","COD",1986,"319.993026348953"
"2215","COD",1987,"322.94260916307"
"2216","COD",1988,"324.58344064181"
"2217","COD",1989,"322.57578133464"
"2218","COD",1990,"327.845045039337"
"2219","COD",1991,"317.587571083838"
"2220","COD",1992,"313.798372975356"
"2221","COD",1993,"309.981970066126"
"2222","COD",1994,"296.628865133768"
"2223","COD",1995,"296.534929903441"
"2224","COD",1996,"300.824214960596"
"2225","COD",1997,"301.307490542967"
"2226","COD",1998,"301.465541607064"
"2227","COD",1999,"294.16518069509"
"2228","COD",2000,"286.051717985959"
"2229","COD",2001,"286.862881313355"
"2230","COD",2002,"287.893239897409"
"2231","COD",2003,"289.966069198041"
"2232","COD",2004,"292.669950731367"
"2233","COD",2005,"294.666475992581"
"2234","COD",2006,"296.233626913123"
"2235","COD",2007,"297.30001392284"
"2236","COD",2008,"298.568472367845"
"2237","COD",2009,"297.860213107679"
"2238","COD",2010,"298.95829506587"
"2239","COD",2011,"307.031817642687"
"2240","COD",2012,"368.365121376176"
"2241","COD",2013,"374.152016645898"
"2242","COD",2014,"377.718154819819"
"2243","COD",2015,"0"
"2244","COD",2016,"0"
"2245","COD",2017,"0"
"2246","COD",2018,"0"
"2247","COD",2019,"0"
"2248","COD",2020,"0"
"2249","COD",2021,"0"
"2250","COD",2022,"0"
"2251","COG",1973,"347.609670321637"
"2252","COG",1974,"343.641000329056"
"2253","COG",1975,"340.348383166096"
"2254","COG",1976,"363.768735536664"
"2255","COG",1977,"337.826408804224"
"2256","COG",1978,"342.673764470953"
"2257","COG",1979,"334.536393213803"
"2258","COG",1980,"338.812063483733"
"2259","COG",1981,"341.556448939878"
"2260","COG",1982,"354.383213523091"
"2261","COG",1983,"388.78531199359"
"2262","COG",1984,"366.855019560492"
"2263","COG",1985,"370.665994361362"
"2264","COG",1986,"354.02235344114"
"2265","COG",1987,"349.31560676105"
"2266","COG",1988,"330.216177258962"
"2267","COG",1989,"333.091868365373"
"2268","COG",1990,"330.040013666271"
"2269","COG",1991,"335.159774531889"
"2270","COG",1992,"322.124763681109"
"2271","COG",1993,"314.984997116609"
"2272","COG",1994,"264.018327451465"
"2273","COG",1995,"293.406395851088"
"2274","COG",1996,"269.194186597647"
"2275","COG",1997,"252.362317424089"
"2276","COG",1998,"247.239686146442"
"2277","COG",1999,"236.978723813331"
"2278","COG",2000,"226.50453250288"
"2279","COG",2001,"244.53635581686"
"2280","COG",2002,"240.625031895815"
"2281","COG",2003,"276.215429709229"
"2282","COG",2004,"283.509624014821"
"2283","COG",2005,"295.89698867824"
"2284","COG",2006,"372.001270283162"
"2285","COG",2007,"318.463403827134"
"2286","COG",2008,"329.670711233025"
"2287","COG",2009,"361.614711913615"
"2288","COG",2010,"377.854400881141"
"2289","COG",2011,"487.050130273094"
"2290","COG",2012,"542.91777426947"
"2291","COG",2013,"543.713155536813"
"2292","COG",2014,"531.483695901664"
"2293","COG",2015,"0"
"2294","COG",2016,"0"
"2295","COG",2017,"0"
"2296","COG",2018,"0"
"2297","COG",2019,"0"
"2298","COG",2020,"0"
"2299","COG",2021,"0"
"2300","COG",2022,"0"
"2301","CRI",1973,"468.038581490714"
"2302","CRI",1974,"446.255651079687"
"2303","CRI",1975,"471.189241660156"
"2304","CRI",1976,"462.993138778267"
"2305","CRI",1977,"524.91474324124"
"2306","CRI",1978,"552.953140787592"
"2307","CRI",1979,"555.897223719149"
"2308","CRI",1980,"520.53242695718"
"2309","CRI",1981,"475.569189798713"
"2310","CRI",1982,"451.082806043642"
"2311","CRI",1983,"431.608460830983"
"2312","CRI",1984,"455.420591944218"
"2313","CRI",1985,"456.043252246196"
"2314","CRI",1986,"465.25430245775"
"2315","CRI",1987,"482.765647893127"
"2316","CRI",1988,"481.89531698063"
"2317","CRI",1989,"522.963129924284"
"2318","CRI",1990,"531.126860324363"
"2319","CRI",1991,"549.446288742347"
"2320","CRI",1992,"691.794762035064"
"2321","CRI",1993,"688.600834211358"
"2322","CRI",1994,"662.147134891229"
"2323","CRI",1995,"659.848591714863"
"2324","CRI",1996,"647.544440536355"
"2325","CRI",1997,"641.182418347653"
"2326","CRI",1998,"623.81480606298"
"2327","CRI",1999,"673.794736801634"
"2328","CRI",2000,"722.152456540811"
"2329","CRI",2001,"713.19878358501"
"2330","CRI",2002,"737.688602620225"
"2331","CRI",2003,"779.293846884766"
"2332","CRI",2004,"909.284706546275"
"2333","CRI",2005,"895.697917948269"
"2334","CRI",2006,"955.354426459262"
"2335","CRI",2007,"1015.41277188228"
"2336","CRI",2008,"1018.64426319342"
"2337","CRI",2009,"999.512834071899"
"2338","CRI",2010,"1005.15874080427"
"2339","CRI",2011,"994.672565335435"
"2340","CRI",2012,"999.101674980308"
"2341","CRI",2013,"1010.72745998934"
"2342","CRI",2014,"1012.68401052951"
"2343","CRI",2015,"0"
"2344","CRI",2016,"0"
"2345","CRI",2017,"0"
"2346","CRI",2018,"0"
"2347","CRI",2019,"0"
"2348","CRI",2020,"0"
"2349","CRI",2021,"0"
"2350","CRI",2022,"0"
"2351","CIV",1973,"430.065460377702"
"2352","CIV",1974,"428.950683952155"
"2353","CIV",1975,"431.87163781166"
"2354","CIV",1976,"446.735893619911"
"2355","CIV",1977,"438.70440539921"
"2356","CIV",1978,"451.764592219838"
"2357","CIV",1979,"440.096053608338"
"2358","CIV",1980,"430.395204129189"
"2359","CIV",1981,"412.818424748664"
"2360","CIV",1982,"395.819054261572"
"2361","CIV",1983,"372.274874623601"
"2362","CIV",1984,"365.875462055698"
"2363","CIV",1985,"371.053710454809"
"2364","CIV",1986,"397.965262904678"
"2365","CIV",1987,"393.312775976514"
"2366","CIV",1988,"386.552784144948"
"2367","CIV",1989,"385.425802082415"
"2368","CIV",1990,"364.812846436853"
"2369","CIV",1991,"361.37778230872"
"2370","CIV",1992,"379.730625064942"
"2371","CIV",1993,"379.135036610363"
"2372","CIV",1994,"374.821705246631"
"2373","CIV",1995,"360.424643071857"
"2374","CIV",1996,"390.872669443262"
"2375","CIV",1997,"385.191490593724"
"2376","CIV",1998,"371.531226137352"
"2377","CIV",1999,"429.7738624758"
"2378","CIV",2000,"404.17073668709"
"2379","CIV",2001,"378.654206426871"
"2380","CIV",2002,"394.695580957071"
"2381","CIV",2003,"364.219570378326"
"2382","CIV",2004,"501.432442110913"
"2383","CIV",2005,"507.0279382706"
"2384","CIV",2006,"487.703784721268"
"2385","CIV",2007,"513.703759770306"
"2386","CIV",2008,"505.43786101563"
"2387","CIV",2009,"453.47799244425"
"2388","CIV",2010,"481.19392944389"
"2389","CIV",2011,"540.338100870782"
"2390","CIV",2012,"573.928140080157"
"2391","CIV",2013,"602.141467180862"
"2392","CIV",2014,"603.372260421634"
"2393","CIV",2015,"0"
"2394","CIV",2016,"0"
"2395","CIV",2017,"0"
"2396","CIV",2018,"0"
"2397","CIV",2019,"0"
"2398","CIV",2020,"0"
"2399","CIV",2021,"0"
"2400","CIV",2022,"0"
"2401","HRV",1973,"0"
"2402","HRV",1974,"0"
"2403","HRV",1975,"0"
"2404","HRV",1976,"0"
"2405","HRV",1977,"0"
"2406","HRV",1978,"0"
"2407","HRV",1979,"0"
"2408","HRV",1980,"0"
"2409","HRV",1981,"0"
"2410","HRV",1982,"0"
"2411","HRV",1983,"0"
"2412","HRV",1984,"0"
"2413","HRV",1985,"0"
"2414","HRV",1986,"0"
"2415","HRV",1987,"0"
"2416","HRV",1988,"0"
"2417","HRV",1989,"0"
"2418","HRV",1990,"1981.18922385715"
"2419","HRV",1991,"1742.37228999992"
"2420","HRV",1992,"1634.5650111084"
"2421","HRV",1993,"1680.34891270726"
"2422","HRV",1994,"1629.12272163686"
"2423","HRV",1995,"1692.15892537494"
"2424","HRV",1996,"1770.79750551722"
"2425","HRV",1997,"1881.92735483757"
"2426","HRV",1998,"1945.43741525793"
"2427","HRV",1999,"1930.36936380537"
"2428","HRV",2000,"1876.80577543774"
"2429","HRV",2001,"2024.54692739535"
"2430","HRV",2002,"2081.5982803113"
"2431","HRV",2003,"2232.49343135508"
"2432","HRV",2004,"2230.90321981136"
"2433","HRV",2005,"2261.48377838797"
"2434","HRV",2006,"2248.38007598421"
"2435","HRV",2007,"2338.44769300478"
"2436","HRV",2008,"2280.0706776914"
"2437","HRV",2009,"2207.10302307847"
"2438","HRV",2010,"2185.44698815741"
"2439","HRV",2011,"2140.43613287975"
"2440","HRV",2012,"2020.7523834474"
"2441","HRV",2013,"1983.86794711738"
"2442","HRV",2014,"1897.84066540377"
"2443","HRV",2015,"0"
"2444","HRV",2016,"0"
"2445","HRV",2017,"0"
"2446","HRV",2018,"0"
"2447","HRV",2019,"0"
"2448","HRV",2020,"0"
"2449","HRV",2021,"0"
"2450","HRV",2022,"0"
"2451","CUB",1973,"1160.05712673066"
"2452","CUB",1974,"1213.65596155572"
"2453","CUB",1975,"1232.67774156914"
"2454","CUB",1976,"1282.65982783629"
"2455","CUB",1977,"1384.43115183944"
"2456","CUB",1978,"1458.19870655518"
"2457","CUB",1979,"1488.31285139786"
"2458","CUB",1980,"1492.65157368556"
"2459","CUB",1981,"1495.24549781897"
"2460","CUB",1982,"1506.22704456632"
"2461","CUB",1983,"1575.22316136935"
"2462","CUB",1984,"1528.79612308889"
"2463","CUB",1985,"1506.94311700688"
"2464","CUB",1986,"1489.05884237964"
"2465","CUB",1987,"1538.60147904843"
"2466","CUB",1988,"1600.82099227917"
"2467","CUB",1989,"1739.65485746572"
"2468","CUB",1990,"1638.15998976162"
"2469","CUB",1991,"1344.49484459873"
"2470","CUB",1992,"1170.35839487347"
"2471","CUB",1993,"972.393891522631"
"2472","CUB",1994,"997.867772698728"
"2473","CUB",1995,"994.015944242284"
"2474","CUB",1996,"1081.82326584683"
"2475","CUB",1997,"1107.94345110882"
"2476","CUB",1998,"1035.24674004994"
"2477","CUB",1999,"1073.52783092899"
"2478","CUB",2000,"1146.91218302235"
"2479","CUB",2001,"1117.22067627023"
"2480","CUB",2002,"1038.16141931671"
"2481","CUB",2003,"1030.32024470997"
"2482","CUB",2004,"1004.6754232005"
"2483","CUB",2005,"948.73838198688"
"2484","CUB",2006,"946.02824175912"
"2485","CUB",2007,"899.834754332497"
"2486","CUB",2008,"954.840236102892"
"2487","CUB",2009,"1011.56650360692"
"2488","CUB",2010,"1093.21329761337"
"2489","CUB",2011,"1027.14849748334"
"2490","CUB",2012,"1060.42740083595"
"2491","CUB",2013,"1018.65216857119"
"2492","CUB",2014,"1032.39208946397"
"2493","CUB",2015,"0"
"2494","CUB",2016,"0"
"2495","CUB",2017,"0"
"2496","CUB",2018,"0"
"2497","CUB",2019,"0"
"2498","CUB",2020,"0"
"2499","CUB",2021,"0"
"2500","CUB",2022,"0"
"2501","CUW",1973,"40710.1121759965"
"2502","CUW",1974,"37557.3403617097"
"2503","CUW",1975,"25763.4732345821"
"2504","CUW",1976,"28353.1282003226"
"2505","CUW",1977,"28090.6736964653"
"2506","CUW",1978,"25027.2210649787"
"2507","CUW",1979,"25303.0415756403"
"2508","CUW",1980,"26517.4512466141"
"2509","CUW",1981,"25001.6416715446"
"2510","CUW",1982,"27354.0216254389"
"2511","CUW",1983,"28902.8506407161"
"2512","CUW",1984,"19859.9381334737"
"2513","CUW",1985,"11685.0194157592"
"2514","CUW",1986,"11099.9004336377"
"2515","CUW",1987,"9544.03919290091"
"2516","CUW",1988,"8775.99260321331"
"2517","CUW",1989,"9465.43756848173"
"2518","CUW",1990,"10030.15130674"
"2519","CUW",1991,"10062.5333268699"
"2520","CUW",1992,"10501.8344543888"
"2521","CUW",1993,"8854.51042626768"
"2522","CUW",1994,"8997.11678075088"
"2523","CUW",1995,"9055.71211045963"
"2524","CUW",1996,"9222.18500950064"
"2525","CUW",1997,"16175.1952965514"
"2526","CUW",1998,"18814.3723351238"
"2527","CUW",1999,"14680.9249218235"
"2528","CUW",2000,"15720.1105632751"
"2529","CUW",2001,"16994.1339201996"
"2530","CUW",2002,"16662.9929182307"
"2531","CUW",2003,"15566.6921916344"
"2532","CUW",2004,"16180.8229998808"
"2533","CUW",2005,"15178.8272385186"
"2534","CUW",2006,"14581.1072012688"
"2535","CUW",2007,"16222.4551563281"
"2536","CUW",2008,"15326.4875239923"
"2537","CUW",2009,"15608.4940033916"
"2538","CUW",2010,"13710.0798235409"
"2539","CUW",2011,"16064.0518195862"
"2540","CUW",2012,"13395.3697859134"
"2541","CUW",2013,"11727.5097190259"
"2542","CUW",2014,"12650.8604378195"
"2543","CUW",2015,"0"
"2544","CUW",2016,"0"
"2545","CUW",2017,"0"
"2546","CUW",2018,"0"
"2547","CUW",2019,"0"
"2548","CUW",2020,"0"
"2549","CUW",2021,"0"
"2550","CUW",2022,"0"
"2551","CYP",1973,"1201.69662135684"
"2552","CYP",1974,"915.841408604886"
"2553","CYP",1975,"875.61358301472"
"2554","CYP",1976,"1011.77897507659"
"2555","CYP",1977,"1089.28359236701"
"2556","CYP",1978,"1139.21307278135"
"2557","CYP",1979,"1223.3093263809"
"2558","CYP",1980,"1272.80234702875"
"2559","CYP",1981,"1235.6927688927"
"2560","CYP",1982,"1239.7149205647"
"2561","CYP",1983,"1266.07084046549"
"2562","CYP",1984,"1286.71711515428"
"2563","CYP",1985,"1256.80640293905"
"2564","CYP",1986,"1399.30943202331"
"2565","CYP",1987,"1567.01204337363"
"2566","CYP",1988,"1578.07289029921"
"2567","CYP",1989,"1618.66505828249"
"2568","CYP",1990,"1731.27710843374"
"2569","CYP",1991,"1743.42884961223"
"2570","CYP",1992,"1935.06048016426"
"2571","CYP",1993,"2038.46796434806"
"2572","CYP",1994,"2278.36185703256"
"2573","CYP",1995,"1965.23379614062"
"2574","CYP",1996,"2141.28273363801"
"2575","CYP",1997,"2057.43249642607"
"2576","CYP",1998,"2160.61487328625"
"2577","CYP",1999,"2132.53971661657"
"2578","CYP",2000,"2253.58850160878"
"2579","CYP",2001,"2191.30313112154"
"2580","CYP",2002,"2182.00070454513"
"2581","CYP",2003,"2330.87719298246"
"2582","CYP",2004,"2144.07608247504"
"2583","CYP",2005,"2140.01959381406"
"2584","CYP",2006,"2187.15357984079"
"2585","CYP",2007,"2270.53757753477"
"2586","CYP",2008,"2364.91546059557"
"2587","CYP",2009,"2273.11080187295"
"2588","CYP",2010,"2162.15744906107"
"2589","CYP",2011,"2068.02109186559"
"2590","CYP",2012,"1925.32570839631"
"2591","CYP",2013,"1654.41640216356"
"2592","CYP",2014,"1676.21442741898"
"2593","CYP",2015,"0"
"2594","CYP",2016,"0"
"2595","CYP",2017,"0"
"2596","CYP",2018,"0"
"2597","CYP",2019,"0"
"2598","CYP",2020,"0"
"2599","CYP",2021,"0"
"2600","CYP",2022,"0"
"2601","CZE",1973,"4551.29695172453"
"2602","CZE",1974,"4194.68418501793"
"2603","CZE",1975,"4342.96036633256"
"2604","CZE",1976,"4438.4435853307"
"2605","CZE",1977,"4716.46270083064"
"2606","CZE",1978,"4429.80256584149"
"2607","CZE",1979,"4703.03704473064"
"2608","CZE",1980,"4557.31768611089"
"2609","CZE",1981,"4567.93051971484"
"2610","CZE",1982,"4633.61136678408"
"2611","CZE",1983,"4646.5744969709"
"2612","CZE",1984,"4740.97107194208"
"2613","CZE",1985,"4764.26833862204"
"2614","CZE",1986,"4839.93592482548"
"2615","CZE",1987,"4978.25494490456"
"2616","CZE",1988,"4876.22106837133"
"2617","CZE",1989,"4739.00277461744"
"2618","CZE",1990,"4796.94145802598"
"2619","CZE",1991,"4349.23623801459"
"2620","CZE",1992,"4222.41657551713"
"2621","CZE",1993,"4089.40851541479"
"2622","CZE",1994,"3963.3140941282"
"2623","CZE",1995,"4019.8048793808"
"2624","CZE",1996,"4152.93825902856"
"2625","CZE",1997,"4184.88468362834"
"2626","CZE",1998,"4057.40582743602"
"2627","CZE",1999,"3782.88920697092"
"2628","CZE",2000,"3988.03849376645"
"2629","CZE",2001,"4111.15248167077"
"2630","CZE",2002,"4163.45010589476"
"2631","CZE",2003,"4357.57266187417"
"2632","CZE",2004,"4460.25993073914"
"2633","CZE",2005,"4400.87811285159"
"2634","CZE",2006,"4491.51613380532"
"2635","CZE",2007,"4468.96035160506"
"2636","CZE",2008,"4330.7126907018"
"2637","CZE",2009,"4034.7435104926"
"2638","CZE",2010,"4237.89674072334"
"2639","CZE",2011,"4077.35605875256"
"2640","CZE",2012,"4054.08501838826"
"2641","CZE",2013,"3989.99141357576"
"2642","CZE",2014,"3915.11358247856"
"2643","CZE",2015,"3860.00296414044"
"2644","CZE",2016,"0"
"2645","CZE",2017,"0"
"2646","CZE",2018,"0"
"2647","CZE",2019,"0"
"2648","CZE",2020,"0"
"2649","CZE",2021,"0"
"2650","CZE",2022,"0"
"2651","DNK",1973,"3781.75720116507"
"2652","DNK",1974,"3489.60645924313"
"2653","DNK",1975,"3453.20722185704"
"2654","DNK",1976,"3745.56183855367"
"2655","DNK",1977,"3830.10381024047"
"2656","DNK",1978,"3894.63776054769"
"2657","DNK",1979,"4020.03654236309"
"2658","DNK",1980,"3735.14408571339"
"2659","DNK",1981,"3381.43445020396"
"2660","DNK",1982,"3422.37480484817"
"2661","DNK",1983,"3233.16010000984"
"2662","DNK",1984,"3353.46120280091"
"2663","DNK",1985,"3774.10113360389"
"2664","DNK",1986,"3823.50180664751"
"2665","DNK",1987,"3819.83212873589"
"2666","DNK",1988,"3642.11964637599"
"2667","DNK",1989,"3414.21160528185"
"2668","DNK",1990,"3376.78330748527"
"2669","DNK",1991,"3734.81839816014"
"2670","DNK",1992,"3561.89036947656"
"2671","DNK",1993,"3645.51534625338"
"2672","DNK",1994,"3760.57723705289"
"2673","DNK",1995,"3706.44018685463"
"2674","DNK",1996,"4170.25202381726"
"2675","DNK",1997,"3848.15584359557"
"2676","DNK",1998,"3772.11027674385"
"2677","DNK",1999,"3602.67063825597"
"2678","DNK",2000,"3489.61479626999"
"2679","DNK",2001,"3583.95572278258"
"2680","DNK",2002,"3535.09801372079"
"2681","DNK",2003,"3727.83417869785"
"2682","DNK",2004,"3597.17296049994"
"2683","DNK",2005,"3487.63191419322"
"2684","DNK",2006,"3728.17103871206"
"2685","DNK",2007,"3622.59683255582"
"2686","DNK",2008,"3501.51384669601"
"2687","DNK",2009,"3329.21106734539"
"2688","DNK",2010,"3510.79684978396"
"2689","DNK",2011,"3230.18803095984"
"2690","DNK",2012,"3091.58158027832"
"2691","DNK",2013,"3125.3377601011"
"2692","DNK",2014,"2872.57354732678"
"2693","DNK",2015,"2816.61456539942"
"2694","DNK",2016,"0"
"2695","DNK",2017,"0"
"2696","DNK",2018,"0"
"2697","DNK",2019,"0"
"2698","DNK",2020,"0"
"2699","DNK",2021,"0"
"2700","DNK",2022,"0"
"2701","DJI",1973,"0"
"2702","DJI",1974,"0"
"2703","DJI",1975,"0"
"2704","DJI",1976,"0"
"2705","DJI",1977,"0"
"2706","DJI",1978,"0"
"2707","DJI",1979,"0"
"2708","DJI",1980,"0"
"2709","DJI",1981,"0"
"2710","DJI",1982,"0"
"2711","DJI",1983,"0"
"2712","DJI",1984,"0"
"2713","DJI",1985,"0"
"2714","DJI",1986,"0"
"2715","DJI",1987,"0"
"2716","DJI",1988,"0"
"2717","DJI",1989,"0"
"2718","DJI",1990,"225.333908550816"
"2719","DJI",1991,"0"
"2720","DJI",1992,"0"
"2721","DJI",1993,"0"
"2722","DJI",1994,"0"
"2723","DJI",1995,"0"
"2724","DJI",1996,"0"
"2725","DJI",1997,"0"
"2726","DJI",1998,"0"
